epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
372,7019.9,1.39577,0.79133,1.91377,0.88696,0.90526,0.94108,0.66837,2.28562,0.95888,2.72993,0.0063271,0.0063271,0.0063271
373,7038.67,1.40377,0.76207,1.93764,0.89407,0.88848,0.94629,0.65454,2.57639,1.15717,3.26378,0.0063172,0.0063172,0.0063172
374,7057.47,1.38915,0.78253,1.91242,0.88265,0.87091,0.92647,0.65065,2.53167,1.09073,3.17545,0.0063073,0.0063073,0.0063073
375,7076.26,1.39505,0.77033,1.90215,0.9109,0.88421,0.93627,0.6695,2.57953,1.08782,3.22381,0.0062974,0.0062974,0.0062974
376,7095.2,1.32667,0.74584,1.87515,0.87535,0.88707,0.9244,0.65189,2.56053,1.12578,3.29358,0.0062875,0.0062875,0.0062875
377,7114.01,1.37315,0.79044,1.89678,0.84132,0.90526,0.92927,0.65215,2.57999,1.19865,3.16429,0.0062776,0.0062776,0.0062776
378,7132.84,1.35792,0.73471,1.88636,0.88289,0.86316,0.90563,0.63358,2.59601,1.24469,3.17261,0.0062677,0.0062677,0.0062677
379,7151.67,1.3392,0.7103,1.85867,0.85434,0.92632,0.91826,0.65258,2.56168,1.14451,3.17485,0.0062578,0.0062578,0.0062578
380,7170.5,1.34477,0.74793,1.88416,0.87703,0.89474,0.91869,0.64745,2.54651,1.24666,3.18456,0.0062479,0.0062479,0.0062479
381,7189.25,1.39095,0.78321,1.90548,0.90637,0.87368,0.94116,0.66266,2.56278,1.17271,3.25697,0.006238,0.006238,0.006238
382,7208.02,1.34021,0.74033,1.91233,0.88918,0.92912,0.95006,0.66893,2.56744,1.14474,3.2885,0.0062281,0.0062281,0.0062281
383,7226.75,1.32287,0.72917,1.88136,0.87403,0.96842,0.94391,0.6562,2.57993,1.109,3.34306,0.0062182,0.0062182,0.0062182
384,7245.57,1.39132,0.75082,1.9441,0.85657,0.97895,0.94673,0.66958,2.65828,1.04185,3.58634,0.0062083,0.0062083,0.0062083
385,7264.36,1.35818,0.81046,1.8975,0.88549,0.92632,0.93873,0.67276,2.618,1.06469,3.49498,0.0061984,0.0061984,0.0061984
386,7283.1,1.38291,0.77285,1.9053,0.88678,0.91579,0.93196,0.65753,2.48934,1.15535,3.24994,0.0061885,0.0061885,0.0061885
387,7301.89,1.3115,0.70428,1.8789,0.8921,0.87029,0.92275,0.65103,2.43841,1.14974,3.23164,0.0061786,0.0061786,0.0061786
388,7320.7,1.37871,0.78872,1.90784,0.86106,0.91332,0.93145,0.66046,2.44764,1.13161,3.21086,0.0061687,0.0061687,0.0061687
389,7339.47,1.3259,0.71708,1.89203,0.91475,0.90363,0.94099,0.6695,2.345,1.11606,3.07067,0.0061588,0.0061588,0.0061588
390,7358.23,1.35326,0.7272,1.8936,0.888,0.91808,0.93945,0.65988,2.35294,1.1025,3.04036,0.0061489,0.0061489,0.0061489
391,7377.03,1.38167,0.7838,1.90023,0.86051,0.92632,0.93457,0.6433,2.37092,1.10058,3.08759,0.006139,0.006139,0.006139
392,7395.81,1.29394,0.72986,1.86317,0.8611,0.92632,0.93834,0.64937,2.34476,1.08675,2.98261,0.0061291,0.0061291,0.0061291
393,7414.59,1.33976,0.73637,1.87224,0.88547,0.89474,0.93774,0.65122,2.31785,1.09969,3.01303,0.0061192,0.0061192,0.0061192
394,7433.36,1.37529,0.74267,1.89879,0.86275,0.90526,0.92992,0.64517,2.41028,1.1482,3.16597,0.0061093,0.0061093,0.0061093
395,7452.21,1.35973,0.73899,1.89726,0.862,0.93684,0.9241,0.64488,2.55734,1.15645,3.33287,0.0060994,0.0060994,0.0060994
396,7471,1.36137,0.75246,1.90492,0.85108,0.88421,0.92083,0.64506,2.62068,1.15982,3.46161,0.0060895,0.0060895,0.0060895
397,7489.8,1.3185,0.72143,1.90042,0.87095,0.8525,0.91509,0.6488,2.57024,1.17678,3.34432,0.0060796,0.0060796,0.0060796
398,7508.56,1.28086,0.70845,1.85084,0.88353,0.8784,0.9151,0.63356,2.56676,1.19489,3.2904,0.0060697,0.0060697,0.0060697
399,7527.34,1.35562,0.75019,1.8803,0.89304,0.92632,0.92681,0.6566,2.57057,1.19483,3.27697,0.0060598,0.0060598,0.0060598
400,7546.1,1.33717,0.73854,1.88654,0.86766,0.89723,0.9236,0.64652,2.53355,1.24745,3.15733,0.0060499,0.0060499,0.0060499
401,7564.89,1.29442,0.69498,1.86676,0.87092,0.92331,0.9337,0.65343,2.54915,1.24511,3.10026,0.00604,0.00604,0.00604
402,7583.66,1.30769,0.71479,1.8651,0.88341,0.90526,0.93043,0.6486,2.6071,1.14958,3.13967,0.0060301,0.0060301,0.0060301
403,7602.47,1.31638,0.7206,1.85864,0.87617,0.89373,0.92466,0.64292,2.57548,1.23711,3.05053,0.0060202,0.0060202,0.0060202
404,7621.27,1.34726,0.79785,1.91327,0.83784,0.92457,0.92127,0.65013,2.62999,1.29613,3.2402,0.0060103,0.0060103,0.0060103
405,7640.03,1.41331,0.81893,1.90094,0.86915,0.83902,0.92098,0.64621,2.72978,1.2755,3.44518,0.0060004,0.0060004,0.0060004
406,7658.81,1.33515,0.71019,1.87368,0.8499,0.95789,0.93286,0.64597,2.72819,1.17422,3.55351,0.0059905,0.0059905,0.0059905
407,7677.59,1.3387,0.75603,1.8926,0.84779,0.94737,0.93012,0.64727,2.64375,1.1301,3.42923,0.0059806,0.0059806,0.0059806
408,7696.38,1.33753,0.73744,1.89669,0.87882,0.94737,0.93655,0.64537,2.55514,1.14573,3.32949,0.0059707,0.0059707,0.0059707
409,7715.19,1.35414,0.76446,1.90887,0.87853,0.91362,0.92003,0.63978,2.57288,1.22871,3.42848,0.0059608,0.0059608,0.0059608
410,7733.97,1.28729,0.69377,1.86053,0.89673,0.91402,0.91566,0.63342,2.57366,1.27027,3.32449,0.0059509,0.0059509,0.0059509
411,7752.75,1.33143,0.7381,1.88112,0.88724,0.91106,0.92521,0.64942,2.53303,1.20424,3.16183,0.005941,0.005941,0.005941
412,7771.51,1.28134,0.73916,1.84449,0.89583,0.90526,0.93166,0.65948,2.5262,1.20683,2.99797,0.0059311,0.0059311,0.0059311
413,7790.35,1.2408,0.68463,1.8285,0.87856,0.89474,0.91794,0.65618,2.52256,1.2109,2.91441,0.0059212,0.0059212,0.0059212
414,7809.13,1.23509,0.68411,1.81662,0.84794,0.86316,0.9228,0.65817,2.54689,1.24655,3.09937,0.0059113,0.0059113,0.0059113
415,7827.93,1.3222,0.74322,1.84448,0.88759,0.83114,0.90838,0.64173,2.47153,1.26679,3.07209,0.0059014,0.0059014,0.0059014
416,7846.71,1.33014,0.70557,1.8579,0.87963,0.84619,0.90195,0.64153,2.46077,1.3151,3.06953,0.0058915,0.0058915,0.0058915
417,7865.52,1.32134,0.73659,1.88196,0.85948,0.88421,0.90701,0.64956,2.63097,1.27284,3.41463,0.0058816,0.0058816,0.0058816
418,7884.29,1.33175,0.7468,1.87724,0.90152,0.86724,0.91489,0.65023,2.58288,1.2114,3.27327,0.0058717,0.0058717,0.0058717
419,7903.1,1.26314,0.70983,1.83257,0.85868,0.88421,0.90291,0.62661,2.47773,1.23995,2.94347,0.0058618,0.0058618,0.0058618
420,7921.86,1.33509,0.75379,1.8811,0.87488,0.87368,0.9011,0.64069,2.41769,1.23335,2.82568,0.0058519,0.0058519,0.0058519
421,7940.67,1.31159,0.70077,1.89437,0.86747,0.87368,0.87657,0.63216,2.39873,1.28934,2.80907,0.005842,0.005842,0.005842
422,7959.47,1.24353,0.70412,1.84612,0.86029,0.87368,0.90694,0.64523,2.36302,1.24928,2.75099,0.0058321,0.0058321,0.0058321
423,7978.27,1.30566,0.68575,1.83215,0.87142,0.89474,0.91903,0.65309,2.42682,1.27571,2.83734,0.0058222,0.0058222,0.0058222
424,7997.07,1.27548,0.744,1.86073,0.91648,0.83158,0.90929,0.64505,2.40824,1.34897,2.91403,0.0058123,0.0058123,0.0058123
425,8015.86,1.25381,0.71523,1.87149,0.87471,0.88421,0.92261,0.64693,2.47784,1.29033,3.11698,0.0058024,0.0058024,0.0058024
426,8034.68,1.30957,0.73547,1.8655,0.87457,0.88073,0.91152,0.63631,2.57185,1.24171,3.47873,0.0057925,0.0057925,0.0057925
427,8053.47,1.26483,0.71137,1.85348,0.90572,0.87368,0.9196,0.64098,2.57635,1.24597,3.47206,0.0057826,0.0057826,0.0057826
428,8072.3,1.2665,0.68652,1.85742,0.86595,0.88402,0.92234,0.64325,2.58155,1.2034,3.43344,0.0057727,0.0057727,0.0057727
429,8091.07,1.21508,0.71059,1.81679,0.89879,0.84133,0.90328,0.63275,2.56522,1.2236,3.38117,0.0057628,0.0057628,0.0057628
430,8109.82,1.30988,0.72704,1.83853,0.88221,0.86727,0.89465,0.62209,2.59728,1.24829,3.42534,0.0057529,0.0057529,0.0057529
431,8128.61,1.34558,0.77896,1.85548,0.87213,0.87368,0.90728,0.63253,2.52651,1.20549,3.15657,0.005743,0.005743,0.005743
432,8147.44,1.27122,0.70803,1.85093,0.89806,0.82105,0.90232,0.64607,2.48749,1.25599,3.03604,0.0057331,0.0057331,0.0057331
433,8166.28,1.28543,0.73169,1.86359,0.86314,0.89474,0.91025,0.63757,2.49043,1.2695,3.05288,0.0057232,0.0057232,0.0057232
434,8185.09,1.30501,0.71203,1.87146,0.89339,0.8821,0.90515,0.63305,2.49038,1.26148,3.02506,0.0057133,0.0057133,0.0057133
435,8203.9,1.26848,0.6789,1.83286,0.88055,0.87368,0.90981,0.64322,2.47789,1.28003,3.06913,0.0057034,0.0057034,0.0057034
436,8222.7,1.27335,0.71153,1.85966,0.89335,0.88178,0.90881,0.64312,2.43821,1.28592,3.02367,0.0056935,0.0056935,0.0056935
437,8241.52,1.31586,0.72755,1.8809,0.88642,0.90366,0.9153,0.64508,2.45972,1.2916,3.06419,0.0056836,0.0056836,0.0056836
438,8260.35,1.30788,0.70069,1.9005,0.88248,0.89474,0.91325,0.63788,2.61868,1.15686,3.60362,0.0056737,0.0056737,0.0056737
439,8279.11,1.30509,0.71658,1.87948,0.90309,0.88283,0.91701,0.65148,2.59943,1.14999,3.59007,0.0056638,0.0056638,0.0056638
440,8297.89,1.27436,0.70535,1.88537,0.90187,0.88421,0.94071,0.65774,2.59453,1.17117,3.43902,0.0056539,0.0056539,0.0056539
441,8316.72,1.32389,0.7171,1.89816,0.85823,0.90526,0.92479,0.64308,2.54811,1.23235,3.11646,0.005644,0.005644,0.005644
442,8335.54,1.28956,0.72907,1.84194,0.90315,0.88421,0.93111,0.64385,2.66674,1.19986,3.2744,0.0056341,0.0056341,0.0056341
443,8354.3,1.26611,0.70462,1.8697,0.87848,0.91319,0.92216,0.6442,2.54622,1.26721,3.01835,0.0056242,0.0056242,0.0056242
444,8373.04,1.27082,0.70631,1.85404,0.85151,0.90543,0.91399,0.64716,2.47231,1.21119,2.94212,0.0056143,0.0056143,0.0056143
445,8391.84,1.24555,0.70974,1.84487,0.87961,0.87368,0.90363,0.64309,2.4332,1.19655,2.86228,0.0056044,0.0056044,0.0056044
446,8410.66,1.25036,0.67968,1.85616,0.87221,0.86214,0.90595,0.64292,2.38762,1.17019,2.80447,0.0055945,0.0055945,0.0055945
447,8429.42,1.2734,0.72838,1.85074,0.88961,0.86316,0.9106,0.64592,2.42991,1.20258,2.88236,0.0055846,0.0055846,0.0055846
448,8448.19,1.30051,0.73356,1.85935,0.84919,0.88908,0.92481,0.64365,2.49402,1.23343,2.96893,0.0055747,0.0055747,0.0055747
449,8467.02,1.23091,0.71035,1.85114,0.86549,0.89474,0.9299,0.64482,2.55064,1.20713,3.04588,0.0055648,0.0055648,0.0055648
450,8485.88,1.28644,0.72021,1.84849,0.83833,0.92794,0.93694,0.65228,2.45483,1.11101,2.90732,0.0055549,0.0055549,0.0055549
451,8504.67,1.25675,0.69014,1.83814,0.87654,0.89683,0.95046,0.66332,2.42875,1.05439,2.91088,0.005545,0.005545,0.005545
452,8523.45,1.26253,0.72368,1.84569,0.8779,0.90827,0.94285,0.6609,2.43211,1.05129,2.91483,0.0055351,0.0055351,0.0055351
453,8542.19,1.19233,0.66565,1.8447,0.91613,0.86316,0.94029,0.66121,2.41892,1.08346,2.95648,0.0055252,0.0055252,0.0055252
454,8560.96,1.24276,0.70254,1.81127,0.89861,0.93297,0.94208,0.65557,2.45811,1.0896,3.02799,0.0055153,0.0055153,0.0055153
455,8579.76,1.17483,0.6438,1.82243,0.88645,0.90391,0.93581,0.64991,2.54919,1.09949,3.17147,0.0055054,0.0055054,0.0055054
456,8598.58,1.30837,0.73511,1.85517,0.85205,0.90935,0.93784,0.65097,2.56159,1.16071,3.15004,0.0054955,0.0054955,0.0054955
457,8617.43,1.23591,0.68521,1.83211,0.90195,0.8715,0.9422,0.66954,2.50951,1.17351,3.07291,0.0054856,0.0054856,0.0054856
458,8636.19,1.27213,0.72118,1.84896,0.88934,0.86316,0.93052,0.64734,2.56302,1.16649,3.16503,0.0054757,0.0054757,0.0054757
459,8655,1.24607,0.69692,1.84909,0.85828,0.89251,0.93289,0.65339,2.57683,1.15438,3.22494,0.0054658,0.0054658,0.0054658
460,8673.76,1.23407,0.67122,1.84069,0.8432,0.91579,0.93217,0.65386,2.5926,1.19693,3.22621,0.0054559,0.0054559,0.0054559
461,8692.56,1.24768,0.69333,1.83943,0.84513,0.92632,0.92821,0.64777,2.57466,1.17564,3.22965,0.005446,0.005446,0.005446
462,8711.34,1.19873,0.6626,1.8186,0.84472,0.91624,0.92865,0.65945,2.5961,1.21131,3.26788,0.0054361,0.0054361,0.0054361
463,8730.15,1.23227,0.68028,1.857,0.89447,0.89218,0.93651,0.66455,2.61213,1.20807,3.37984,0.0054262,0.0054262,0.0054262
464,8748.89,1.2617,0.70623,1.8588,0.86715,0.89474,0.93058,0.6496,2.65249,1.23163,3.43382,0.0054163,0.0054163,0.0054163
465,8767.67,1.23131,0.67302,1.83558,0.85102,0.902,0.93135,0.64393,2.64465,1.21263,3.41057,0.0054064,0.0054064,0.0054064
466,8786.45,1.23251,0.73007,1.83348,0.87036,0.86316,0.93906,0.65887,2.61712,1.19194,3.41651,0.0053965,0.0053965,0.0053965
467,8805.23,1.22333,0.69423,1.81932,0.87961,0.87368,0.92792,0.65465,2.57804,1.1761,3.35357,0.0053866,0.0053866,0.0053866
468,8824.02,1.22648,0.7102,1.83293,0.87883,0.86316,0.93168,0.66087,2.60072,1.17473,3.37922,0.0053767,0.0053767,0.0053767
469,8842.81,1.18311,0.64206,1.82576,0.84329,0.90526,0.92883,0.65909,2.62346,1.18348,3.43767,0.0053668,0.0053668,0.0053668
470,8861.58,1.23676,0.70619,1.85172,0.84679,0.93091,0.93175,0.65743,2.63699,1.1735,3.51219,0.0053569,0.0053569,0.0053569
471,8880.38,1.25644,0.74696,1.86861,0.88991,0.87368,0.93623,0.66109,2.64808,1.16893,3.47193,0.005347,0.005347,0.005347
472,8899.17,1.25024,0.69169,1.84437,0.86388,0.90526,0.93504,0.66159,2.65837,1.189,3.47294,0.0053371,0.0053371,0.0053371
473,8917.95,1.20508,0.68818,1.82338,0.89013,0.88421,0.93601,0.66402,2.64588,1.21505,3.50351,0.0053272,0.0053272,0.0053272
474,8936.68,1.24908,0.69393,1.84086,0.87754,0.90518,0.93962,0.66285,2.66703,1.21223,3.56633,0.0053173,0.0053173,0.0053173
475,8955.5,1.22558,0.69528,1.84769,0.89347,0.90526,0.94151,0.6554,2.67844,1.15747,3.593,0.0053074,0.0053074,0.0053074
476,8974.31,1.19531,0.73485,1.8348,0.89894,0.89474,0.93916,0.655,2.68723,1.17084,3.48565,0.0052975,0.0052975,0.0052975
477,8993.09,1.18615,0.63119,1.79969,0.8679,0.89911,0.92989,0.64223,2.71423,1.2017,3.50626,0.0052876,0.0052876,0.0052876
478,9011.9,1.21258,0.66938,1.84685,0.82926,0.92024,0.92532,0.64106,2.72083,1.25742,3.40473,0.0052777,0.0052777,0.0052777
479,9030.74,1.18095,0.63461,1.84303,0.81143,0.90592,0.92378,0.65037,2.68062,1.23436,3.33906,0.0052678,0.0052678,0.0052678
480,9049.54,1.2392,0.70332,1.84616,0.92682,0.83158,0.93969,0.65823,2.68627,1.22869,3.39867,0.0052579,0.0052579,0.0052579
481,9068.38,1.17507,0.64151,1.80902,0.91851,0.86316,0.94421,0.65865,2.6954,1.20937,3.44652,0.005248,0.005248,0.005248
482,9087.15,1.23857,0.71326,1.84995,0.90063,0.87368,0.93832,0.65723,2.6785,1.21729,3.43491,0.0052381,0.0052381,0.0052381
483,9105.97,1.28641,0.74979,1.87366,0.86046,0.90874,0.94091,0.65774,2.67838,1.20525,3.45325,0.0052282,0.0052282,0.0052282
484,9124.76,1.22753,0.68569,1.84942,0.88622,0.90193,0.94954,0.66187,2.65017,1.18212,3.45625,0.0052183,0.0052183,0.0052183
485,9143.56,1.22704,0.66497,1.85536,0.88317,0.89474,0.9484,0.67697,2.62489,1.18443,3.426,0.0052084,0.0052084,0.0052084
486,9162.43,1.21316,0.70651,1.83581,0.89253,0.87424,0.944,0.66887,2.62252,1.13266,3.40258,0.0051985,0.0051985,0.0051985
487,9181.21,1.22878,0.71239,1.85181,0.91134,0.86563,0.93472,0.6471,2.62087,1.1862,3.41222,0.0051886,0.0051886,0.0051886
488,9200.05,1.23395,0.71862,1.84005,0.86755,0.91579,0.93152,0.66,2.61922,1.17091,3.45592,0.0051787,0.0051787,0.0051787
489,9218.85,1.22249,0.67665,1.82469,0.8635,0.85263,0.92632,0.64455,2.63063,1.22068,3.4246,0.0051688,0.0051688,0.0051688
490,9237.66,1.22525,0.6882,1.82562,0.84202,0.89769,0.91772,0.64358,2.62311,1.26323,3.35083,0.0051589,0.0051589,0.0051589
491,9256.44,1.19071,0.6622,1.80678,0.83719,0.88421,0.91612,0.6431,2.60555,1.29627,3.25733,0.005149,0.005149,0.005149
492,9275.26,1.23485,0.67339,1.82338,0.86798,0.85263,0.91626,0.64544,2.57314,1.33095,3.1707,0.0051391,0.0051391,0.0051391
493,9294.01,1.21711,0.65131,1.82468,0.85345,0.85263,0.92303,0.65216,2.57461,1.32604,3.12015,0.0051292,0.0051292,0.0051292
494,9312.81,1.19563,0.65883,1.81867,0.88031,0.85162,0.90952,0.6483,2.54324,1.31931,3.06841,0.0051193,0.0051193,0.0051193
495,9331.57,1.20183,0.7135,1.81508,0.88279,0.87209,0.92312,0.65115,2.569,1.26438,3.15292,0.0051094,0.0051094,0.0051094
496,9350.41,1.20112,0.69144,1.80409,0.90205,0.87247,0.92757,0.65378,2.58239,1.27236,3.13623,0.0050995,0.0050995,0.0050995
497,9369.21,1.18863,0.69902,1.81218,0.90291,0.88109,0.94166,0.66171,2.53318,1.26052,3.02899,0.0050896,0.0050896,0.0050896
498,9388.02,1.16299,0.65559,1.80431,0.86601,0.88448,0.93707,0.66029,2.5293,1.2719,2.85312,0.0050797,0.0050797,0.0050797
499,9406.82,1.17365,0.65319,1.79776,0.88895,0.88421,0.92683,0.65478,2.51476,1.2445,2.80706,0.0050698,0.0050698,0.0050698
500,9425.65,1.14196,0.63899,1.78591,0.90402,0.89236,0.92153,0.64558,2.46318,1.23301,2.78781,0.0050599,0.0050599,0.0050599
501,9444.48,1.21304,0.66449,1.80645,0.884,0.90526,0.9219,0.64405,2.46305,1.21935,2.7654,0.00505,0.00505,0.00505
502,9463.28,1.19044,0.65608,1.80989,0.90879,0.88421,0.9314,0.6486,2.48677,1.19902,2.80925,0.0050401,0.0050401,0.0050401
503,9482.09,1.17521,0.63804,1.83093,0.87966,0.88421,0.9215,0.63608,2.53103,1.22368,2.89201,0.0050302,0.0050302,0.0050302
504,9500.88,1.24628,0.72277,1.83524,0.88272,0.87155,0.92624,0.64405,2.52826,1.20072,2.93413,0.0050203,0.0050203,0.0050203
505,9519.69,1.13693,0.63287,1.78302,0.88128,0.88421,0.93124,0.65405,2.55058,1.24902,3.11706,0.0050104,0.0050104,0.0050104
506,9538.49,1.14274,0.6224,1.79055,0.89117,0.86199,0.91408,0.64014,2.57289,1.28378,3.17197,0.0050005,0.0050005,0.0050005
507,9557.29,1.16823,0.64589,1.8176,0.87718,0.86316,0.90979,0.63266,2.56456,1.30609,3.23066,0.0049906,0.0049906,0.0049906
508,9576.08,1.16254,0.65655,1.80611,0.90205,0.87248,0.91879,0.64343,2.61625,1.2484,3.34485,0.0049807,0.0049807,0.0049807
509,9594.85,1.1967,0.64919,1.81425,0.86825,0.90182,0.93447,0.6606,2.61914,1.18515,3.42814,0.0049708,0.0049708,0.0049708
510,9613.67,1.15024,0.62419,1.80376,0.88501,0.89117,0.90564,0.64137,2.59203,1.21011,3.3851,0.0049609,0.0049609,0.0049609
511,9632.43,1.18162,0.64364,1.80507,0.88327,0.89474,0.89248,0.64879,2.57881,1.19511,3.2363,0.004951,0.004951,0.004951
512,9651.17,1.14578,0.64467,1.79117,0.87946,0.89474,0.91124,0.65251,2.61634,1.20434,3.288,0.0049411,0.0049411,0.0049411
513,9669.95,1.20526,0.6633,1.81242,0.90185,0.87051,0.9074,0.6468,2.6174,1.17752,3.32272,0.0049312,0.0049312,0.0049312
514,9688.73,1.16707,0.59883,1.79039,0.89854,0.86316,0.90937,0.64793,2.62449,1.16592,3.28697,0.0049213,0.0049213,0.0049213
515,9707.5,1.12391,0.63491,1.79303,0.88944,0.87368,0.91846,0.65328,2.62385,1.17497,3.27548,0.0049114,0.0049114,0.0049114
516,9726.3,1.12789,0.63248,1.78942,0.88565,0.87368,0.93028,0.63954,2.60477,1.16174,3.26907,0.0049015,0.0049015,0.0049015
517,9745.11,1.10413,0.64246,1.77583,0.83738,0.91579,0.92796,0.63932,2.59204,1.16104,3.27524,0.0048916,0.0048916,0.0048916
518,9763.88,1.1604,0.67934,1.82202,0.86062,0.90994,0.9342,0.64376,2.62921,1.14599,3.37391,0.0048817,0.0048817,0.0048817
519,9782.68,1.17616,0.60587,1.84299,0.87381,0.89474,0.92553,0.6394,2.62247,1.13648,3.41905,0.0048718,0.0048718,0.0048718
520,9801.47,1.1551,0.62527,1.79918,0.86833,0.90247,0.92954,0.65134,2.58953,1.16871,3.40338,0.0048619,0.0048619,0.0048619
521,9820.23,1.18222,0.6262,1.80817,0.9077,0.84211,0.9208,0.65327,2.59899,1.2196,3.43277,0.004852,0.004852,0.004852
522,9839.02,1.10969,0.62681,1.80397,0.86417,0.87368,0.91021,0.64922,2.59154,1.26869,3.41702,0.0048421,0.0048421,0.0048421
523,9857.82,1.09388,0.6291,1.77556,0.85257,0.87368,0.91497,0.64776,2.62047,1.23627,3.45086,0.0048322,0.0048322,0.0048322
524,9876.63,1.15032,0.60581,1.79444,0.89504,0.84211,0.91113,0.64348,2.64893,1.23154,3.51706,0.0048223,0.0048223,0.0048223
525,9895.46,1.16768,0.68061,1.803,0.90127,0.86483,0.92819,0.64439,2.65897,1.18746,3.55671,0.0048124,0.0048124,0.0048124
526,9914.24,1.1755,0.68336,1.83605,0.90099,0.86214,0.92413,0.63389,2.66579,1.16638,3.57407,0.0048025,0.0048025,0.0048025
527,9933.07,1.19511,0.68353,1.81337,0.89461,0.87368,0.92436,0.63657,2.68169,1.1788,3.59414,0.0047926,0.0047926,0.0047926
528,9951.89,1.16088,0.67019,1.78787,0.94173,0.85059,0.9279,0.64057,2.69226,1.15437,3.59415,0.0047827,0.0047827,0.0047827
529,9970.74,1.14742,0.62822,1.81044,0.85365,0.92105,0.93256,0.64342,2.69996,1.1289,3.58737,0.0047728,0.0047728,0.0047728
530,9989.5,1.12922,0.64135,1.79334,0.91738,0.93506,0.93683,0.65255,2.72467,1.10349,3.58615,0.0047629,0.0047629,0.0047629
531,10008.3,1.12004,0.65772,1.80043,0.90538,0.94737,0.94257,0.65854,2.68546,1.09574,3.51108,0.004753,0.004753,0.004753
532,10027.1,1.11312,0.61985,1.78399,0.91663,0.92589,0.94614,0.66812,2.64736,1.09536,3.3971,0.0047431,0.0047431,0.0047431
533,10045.9,1.13437,0.63322,1.81506,0.87465,0.95486,0.94486,0.66902,2.63432,1.12529,3.36316,0.0047332,0.0047332,0.0047332
534,10064.7,1.11447,0.6126,1.78635,0.89223,0.92632,0.95019,0.67034,2.65044,1.16374,3.40515,0.0047233,0.0047233,0.0047233
535,10083.5,1.12192,0.60599,1.78303,0.89733,0.91579,0.9526,0.66851,2.68611,1.10926,3.50016,0.0047134,0.0047134,0.0047134
536,10102.3,1.14734,0.63217,1.81176,0.9239,0.89461,0.94585,0.66969,2.69024,1.10826,3.49269,0.0047035,0.0047035,0.0047035
537,10121.1,1.10239,0.58427,1.78338,0.90499,0.90241,0.94666,0.66679,2.67712,1.09545,3.50766,0.0046936,0.0046936,0.0046936
538,10140,1.1404,0.64652,1.79989,0.88022,0.9283,0.93728,0.66028,2.65286,1.1257,3.49504,0.0046837,0.0046837,0.0046837
539,10158.8,1.13101,0.61002,1.80552,0.86773,0.93684,0.93438,0.6559,2.63223,1.10287,3.48126,0.0046738,0.0046738,0.0046738
540,10177.7,1.11779,0.61881,1.7931,0.872,0.93225,0.92941,0.65791,2.59717,1.09502,3.4097,0.0046639,0.0046639,0.0046639
541,10196.5,1.12886,0.63926,1.80495,0.84993,0.95386,0.92894,0.6612,2.56261,1.17163,3.31019,0.004654,0.004654,0.004654
542,10215.3,1.10554,0.6318,1.79098,0.85925,0.95789,0.93359,0.65903,2.53395,1.09213,3.25436,0.0046441,0.0046441,0.0046441
543,10234.1,1.15153,0.65963,1.81969,0.91185,0.90526,0.93691,0.65998,2.50744,1.08599,3.18457,0.0046342,0.0046342,0.0046342
544,10252.9,1.12543,0.62767,1.80912,0.90416,0.89376,0.94607,0.66284,2.54489,1.09954,3.25971,0.0046243,0.0046243,0.0046243
545,10271.7,1.15036,0.63308,1.79503,0.85384,0.9224,0.95069,0.66458,2.58236,1.11849,3.3137,0.0046144,0.0046144,0.0046144
546,10290.5,1.11701,0.65571,1.79305,0.86174,0.91849,0.94612,0.66822,2.60323,1.10838,3.34551,0.0046045,0.0046045,0.0046045
547,10309.4,1.15777,0.65178,1.81531,0.86942,0.92632,0.94894,0.66875,2.60716,1.1064,3.3992,0.0045946,0.0045946,0.0045946
548,10328.2,1.07129,0.58658,1.75988,0.86891,0.90702,0.94888,0.66485,2.60344,1.1388,3.41895,0.0045847,0.0045847,0.0045847
549,10347.2,1.11657,0.64905,1.78472,0.88069,0.93244,0.94804,0.66806,2.60282,1.11167,3.42303,0.0045748,0.0045748,0.0045748
550,10366.1,1.14675,0.65803,1.80248,0.88973,0.90526,0.94795,0.663,2.61179,1.13974,3.44816,0.0045649,0.0045649,0.0045649
551,10384.9,1.06603,0.58716,1.76612,0.89449,0.89245,0.94542,0.66444,2.62007,1.1425,3.47201,0.004555,0.004555,0.004555
552,10403.7,1.11042,0.60877,1.78213,0.88211,0.89474,0.937,0.66271,2.61433,1.14429,3.50154,0.0045451,0.0045451,0.0045451
553,10422.5,1.1217,0.65366,1.80852,0.91076,0.87368,0.93096,0.66029,2.62422,1.17537,3.50209,0.0045352,0.0045352,0.0045352
554,10441.3,1.0661,0.57748,1.79649,0.89937,0.86316,0.93275,0.65564,2.63932,1.18464,3.51961,0.0045253,0.0045253,0.0045253
555,10460.2,1.13539,0.64439,1.78338,0.88501,0.89115,0.93727,0.66107,2.65768,1.15356,3.52928,0.0045154,0.0045154,0.0045154
556,10479,1.11826,0.69762,1.78036,0.90313,0.88329,0.95154,0.66513,2.66045,1.1122,3.55032,0.0045055,0.0045055,0.0045055
557,10497.9,1.11778,0.62281,1.77064,0.89921,0.93912,0.95001,0.66939,2.6534,1.08078,3.55886,0.0044956,0.0044956,0.0044956
