epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
367,5613.83,0.74339,0.41821,0.98911,0.92636,0.94737,0.96385,0.67763,1.23258,0.5362,1.67143,0.0007922,0.0007922,0.0007922
368,5629.02,0.70274,0.41578,0.97839,0.90794,0.94737,0.96064,0.67732,1.24759,0.51949,1.66988,0.0007889,0.0007889,0.0007889
369,5644.22,0.68159,0.40131,0.97794,0.92779,0.94671,0.96286,0.68195,1.21498,0.5202,1.67136,0.0007856,0.0007856,0.0007856
370,5659.49,0.71192,0.41061,0.97883,0.94603,0.92262,0.9555,0.67628,1.21268,0.51473,1.69961,0.0007823,0.0007823,0.0007823
371,5674.65,0.68843,0.39538,0.97736,0.94308,0.92632,0.96737,0.68029,1.19117,0.51207,1.65759,0.000779,0.000779,0.000779
372,5689.99,0.71767,0.4114,0.99716,0.93648,0.90526,0.95835,0.67555,1.19688,0.51728,1.59886,0.0007757,0.0007757,0.0007757
373,5705.17,0.69878,0.40309,1.00604,0.90682,0.92198,0.95173,0.6742,1.16047,0.53239,1.56222,0.0007724,0.0007724,0.0007724
374,5720.35,0.71342,0.40173,0.9887,0.89743,0.94737,0.9475,0.67736,1.17363,0.51917,1.55735,0.0007691,0.0007691,0.0007691
375,5735.56,0.70056,0.41279,0.97765,0.9189,0.95414,0.95203,0.67743,1.1934,0.53593,1.53542,0.0007658,0.0007658,0.0007658
376,5750.77,0.68149,0.40397,0.96628,0.92772,0.95789,0.95838,0.66709,1.2413,0.52248,1.59179,0.0007625,0.0007625,0.0007625
377,5766.12,0.70118,0.41692,0.98439,0.93402,0.92632,0.95612,0.6727,1.27229,0.51156,1.70836,0.0007592,0.0007592,0.0007592
378,5781.32,0.67894,0.40473,0.9899,0.93331,0.93684,0.95671,0.67275,1.27194,0.51381,1.7422,0.0007559,0.0007559,0.0007559
379,5796.52,0.67624,0.39634,0.96098,0.91686,0.92864,0.95487,0.67452,1.25072,0.5174,1.70135,0.0007526,0.0007526,0.0007526
380,5811.71,0.67445,0.4009,0.96736,0.94598,0.92173,0.9582,0.67942,1.20723,0.51484,1.64742,0.0007493,0.0007493,0.0007493
381,5826.92,0.6982,0.40967,0.97959,0.91693,0.94737,0.96322,0.68133,1.23315,0.50362,1.66561,0.000746,0.000746,0.000746
382,5842.25,0.68616,0.39347,0.97834,0.93622,0.94737,0.96678,0.67945,1.21745,0.49467,1.65996,0.0007427,0.0007427,0.0007427
383,5857.47,0.6858,0.4016,0.98088,0.91925,0.96842,0.965,0.68237,1.21947,0.50148,1.66758,0.0007394,0.0007394,0.0007394
384,5872.86,0.70004,0.39739,0.99511,0.92561,0.96842,0.96475,0.67906,1.22169,0.49552,1.70913,0.0007361,0.0007361,0.0007361
385,5888.07,0.6824,0.41794,0.98036,0.93713,0.94737,0.96579,0.67801,1.25468,0.50683,1.71542,0.0007328,0.0007328,0.0007328
386,5903.25,0.67937,0.41761,0.96467,0.95585,0.9117,0.96324,0.67933,1.20807,0.49563,1.63,0.0007295,0.0007295,0.0007295
387,5918.42,0.65871,0.37497,0.96917,0.89028,0.97895,0.96411,0.67925,1.18687,0.49356,1.63298,0.0007262,0.0007262,0.0007262
388,5933.64,0.69053,0.41311,0.99581,0.92112,0.93684,0.95835,0.67074,1.19393,0.50353,1.65082,0.0007229,0.0007229,0.0007229
389,5948.84,0.66334,0.38079,0.97608,0.94667,0.93423,0.95714,0.66584,1.27726,0.52158,1.70139,0.0007196,0.0007196,0.0007196
390,5964.04,0.69126,0.40018,0.98135,0.91837,0.94736,0.95223,0.6705,1.2769,0.52807,1.61536,0.0007163,0.0007163,0.0007163
391,5979.27,0.6965,0.4049,0.98481,0.956,0.91483,0.94884,0.67088,1.20464,0.52567,1.5589,0.000713,0.000713,0.000713
392,5994.47,0.64251,0.38414,0.96059,0.95558,0.90582,0.95076,0.66452,1.27013,0.51811,1.67468,0.0007097,0.0007097,0.0007097
393,6009.7,0.67813,0.39622,0.96626,0.9071,0.92504,0.94812,0.65883,1.26042,0.5192,1.66036,0.0007064,0.0007064,0.0007064
394,6024.87,0.68504,0.39112,0.98355,0.93745,0.92632,0.94855,0.66818,1.2394,0.52604,1.65845,0.0007031,0.0007031,0.0007031
395,6040.07,0.68783,0.38404,0.9787,0.92348,0.91579,0.94919,0.66843,1.23641,0.53615,1.66865,0.0006998,0.0006998,0.0006998
396,6055.26,0.67839,0.39295,0.97595,0.92059,0.90526,0.94683,0.6713,1.25014,0.5385,1.6693,0.0006965,0.0006965,0.0006965
397,6070.44,0.66436,0.38562,0.97907,0.93476,0.90488,0.94053,0.66368,1.27429,0.54193,1.69188,0.0006932,0.0006932,0.0006932
398,6085.71,0.65526,0.38679,0.95292,0.90489,0.92632,0.9471,0.66553,1.25272,0.53196,1.66437,0.0006899,0.0006899,0.0006899
399,6100.89,0.68865,0.3932,0.96191,0.92535,0.91344,0.95051,0.66483,1.24559,0.51139,1.66819,0.0006866,0.0006866,0.0006866
400,6116.09,0.66649,0.38477,0.96537,0.9462,0.92563,0.95799,0.6704,1.24088,0.50069,1.65459,0.0006833,0.0006833,0.0006833
401,6131.24,0.65859,0.38474,0.97109,0.9168,0.95789,0.95453,0.66858,1.24141,0.51109,1.6469,0.00068,0.00068,0.00068
402,6146.43,0.66554,0.38643,0.96919,0.93669,0.93684,0.95167,0.66708,1.25223,0.51902,1.6821,0.0006767,0.0006767,0.0006767
403,6161.62,0.66993,0.3976,0.96807,0.92696,0.93515,0.95175,0.6716,1.27161,0.51713,1.69606,0.0006734,0.0006734,0.0006734
404,6176.85,0.67284,0.40827,0.98455,0.8977,0.94737,0.95017,0.66823,1.25671,0.51197,1.67289,0.0006701,0.0006701,0.0006701
405,6192.12,0.68747,0.419,0.97925,0.90597,0.93684,0.95221,0.66999,1.2345,0.50398,1.65495,0.0006668,0.0006668,0.0006668
406,6207.41,0.66541,0.38537,0.9643,0.9258,0.92632,0.95536,0.67904,1.19507,0.49624,1.65205,0.0006635,0.0006635,0.0006635
407,6222.66,0.66604,0.39942,0.97475,0.91829,0.94634,0.95807,0.69127,1.22556,0.49435,1.65342,0.0006602,0.0006602,0.0006602
408,6237.99,0.686,0.39886,0.98113,0.91728,0.93381,0.95593,0.6739,1.22777,0.52132,1.67137,0.0006569,0.0006569,0.0006569
409,6253.22,0.68411,0.40377,0.98028,0.90533,0.90601,0.95177,0.67743,1.2165,0.54161,1.68418,0.0006536,0.0006536,0.0006536
410,6268.41,0.66385,0.38711,0.96467,0.89799,0.94737,0.95395,0.67028,1.23306,0.53945,1.7554,0.0006503,0.0006503,0.0006503
411,6283.6,0.67606,0.38473,0.96213,0.89968,0.94408,0.95236,0.67238,1.25118,0.5437,1.77084,0.000647,0.000647,0.000647
412,6298.8,0.64817,0.38134,0.9561,0.91627,0.93684,0.95405,0.6702,1.21852,0.51245,1.7318,0.0006437,0.0006437,0.0006437
413,6314.04,0.63115,0.3659,0.94641,0.9089,0.94522,0.94694,0.67444,1.20969,0.51339,1.71736,0.0006404,0.0006404,0.0006404
414,6329.22,0.64307,0.37926,0.94453,0.9244,0.91579,0.94542,0.67377,1.23053,0.51907,1.7287,0.0006371,0.0006371,0.0006371
415,6344.42,0.6369,0.37043,0.94987,0.92186,0.91579,0.95088,0.68099,1.23378,0.51885,1.70467,0.0006338,0.0006338,0.0006338
416,6359.65,0.66517,0.37622,0.96165,0.91352,0.92632,0.9574,0.68153,1.22469,0.50898,1.67845,0.0006305,0.0006305,0.0006305
417,6374.82,0.66035,0.38437,0.97698,0.9358,0.9207,0.9613,0.68101,1.25245,0.51865,1.69186,0.0006272,0.0006272,0.0006272
418,6390.04,0.65428,0.38973,0.96955,0.91586,0.91659,0.96036,0.6776,1.25463,0.52758,1.67672,0.0006239,0.0006239,0.0006239
419,6405.25,0.64634,0.37387,0.95106,0.88325,0.95568,0.95665,0.68637,1.25183,0.52184,1.65601,0.0006206,0.0006206,0.0006206
420,6420.46,0.65997,0.37836,0.97403,0.88255,0.94919,0.95931,0.68116,1.23599,0.55823,1.64318,0.0006173,0.0006173,0.0006173
421,6435.65,0.66617,0.38357,0.98746,0.88774,0.95789,0.96054,0.67448,1.2499,0.55158,1.67589,0.000614,0.000614,0.000614
422,6450.85,0.6364,0.38034,0.95427,0.95415,0.89474,0.95481,0.67616,1.25214,0.53693,1.68608,0.0006107,0.0006107,0.0006107
423,6466.05,0.65446,0.3809,0.94913,0.89973,0.94458,0.95221,0.67375,1.23445,0.5318,1.6383,0.0006074,0.0006074,0.0006074
424,6481.24,0.65595,0.38577,0.96644,0.92619,0.92463,0.95223,0.67396,1.22966,0.52128,1.62719,0.0006041,0.0006041,0.0006041
425,6496.42,0.64345,0.37757,0.96371,0.92598,0.92186,0.95608,0.67568,1.22429,0.52335,1.63274,0.0006008,0.0006008,0.0006008
426,6511.66,0.67142,0.38702,0.96849,0.90743,0.93684,0.954,0.67555,1.23969,0.53139,1.65152,0.0005975,0.0005975,0.0005975
427,6526.9,0.63883,0.37149,0.95695,0.91581,0.94737,0.95758,0.68115,1.24216,0.52339,1.6359,0.0005942,0.0005942,0.0005942
428,6542.2,0.64787,0.36943,0.96425,0.90899,0.94622,0.95664,0.67686,1.19374,0.52394,1.5711,0.0005909,0.0005909,0.0005909
429,6557.45,0.6381,0.37916,0.95531,0.94278,0.90526,0.94228,0.67076,1.17315,0.52856,1.55118,0.0005876,0.0005876,0.0005876
430,6572.73,0.64245,0.3808,0.95053,0.95129,0.89474,0.95125,0.67085,1.1868,0.51908,1.6279,0.0005843,0.0005843,0.0005843
431,6587.97,0.68035,0.40472,0.96397,0.89073,0.94737,0.95478,0.6738,1.20212,0.51998,1.65058,0.000581,0.000581,0.000581
432,6603.21,0.63012,0.37253,0.95081,0.92496,0.90526,0.95599,0.6683,1.23608,0.51219,1.69764,0.0005777,0.0005777,0.0005777
433,6618.43,0.63873,0.38876,0.95686,0.94087,0.89474,0.95458,0.6658,1.24685,0.51079,1.71829,0.0005744,0.0005744,0.0005744
434,6633.63,0.66118,0.3886,0.97535,0.94045,0.90526,0.95768,0.67122,1.24089,0.52809,1.73065,0.0005711,0.0005711,0.0005711
435,6648.83,0.62673,0.36161,0.94586,0.91821,0.94737,0.96424,0.6753,1.22688,0.49965,1.71757,0.0005678,0.0005678,0.0005678
436,6664.01,0.63537,0.37136,0.95124,0.90979,0.95548,0.95615,0.67395,1.23111,0.50311,1.73598,0.0005645,0.0005645,0.0005645
437,6679.2,0.66109,0.38701,0.96886,0.90887,0.95789,0.96068,0.6806,1.22608,0.4961,1.72496,0.0005612,0.0005612,0.0005612
438,6694.4,0.63988,0.38068,0.97258,0.90456,0.94737,0.95537,0.67501,1.25723,0.5214,1.7594,0.0005579,0.0005579,0.0005579
439,6709.6,0.66569,0.38233,0.97063,0.91488,0.92632,0.95531,0.66728,1.26515,0.53362,1.74779,0.0005546,0.0005546,0.0005546
440,6724.82,0.65044,0.36763,0.9628,0.92206,0.92632,0.9546,0.67083,1.2469,0.53133,1.68189,0.0005513,0.0005513,0.0005513
441,6740.02,0.64886,0.37792,0.97363,0.90802,0.93527,0.95453,0.67863,1.17814,0.53666,1.55572,0.000548,0.000548,0.000548
442,6755.24,0.63284,0.37068,0.93909,0.90651,0.94737,0.95676,0.67448,1.19062,0.53398,1.56634,0.0005447,0.0005447,0.0005447
443,6770.43,0.64389,0.38244,0.96236,0.9057,0.93684,0.95563,0.67781,1.15262,0.53268,1.51691,0.0005414,0.0005414,0.0005414
444,6785.63,0.63235,0.3745,0.94543,0.93475,0.90474,0.95588,0.68048,1.14352,0.53523,1.49176,0.0005381,0.0005381,0.0005381
445,6800.82,0.62752,0.37017,0.95069,0.94378,0.90526,0.95859,0.68157,1.12545,0.51864,1.47712,0.0005348,0.0005348,0.0005348
446,6816.03,0.62304,0.36419,0.95212,0.94197,0.91579,0.95991,0.68718,1.13113,0.51681,1.48004,0.0005315,0.0005315,0.0005315
447,6831.22,0.62945,0.37954,0.95035,0.89942,0.93684,0.95251,0.68283,1.15666,0.52437,1.51537,0.0005282,0.0005282,0.0005282
448,6846.41,0.6485,0.38144,0.96575,0.94345,0.88421,0.95186,0.67462,1.14232,0.53441,1.50144,0.0005249,0.0005249,0.0005249
449,6861.59,0.61921,0.36437,0.95779,0.88717,0.93684,0.95403,0.67429,1.12908,0.52826,1.49356,0.0005216,0.0005216,0.0005216
450,6876.85,0.62786,0.37691,0.95131,0.89466,0.94737,0.95716,0.67488,1.11185,0.52051,1.46927,0.0005183,0.0005183,0.0005183
451,6892.13,0.64024,0.37277,0.95362,0.89036,0.94029,0.95762,0.67478,1.09907,0.53732,1.45912,0.000515,0.000515,0.000515
452,6907.4,0.62821,0.37428,0.94399,0.89102,0.94666,0.95826,0.66708,1.12483,0.55132,1.49425,0.0005117,0.0005117,0.0005117
453,6922.67,0.60756,0.357,0.95048,0.91816,0.94477,0.96034,0.67148,1.16309,0.56821,1.54544,0.0005084,0.0005084,0.0005084
454,6937.88,0.63555,0.36619,0.94507,0.91807,0.94737,0.96013,0.67002,1.1676,0.55705,1.54618,0.0005051,0.0005051,0.0005051
455,6953.12,0.59895,0.34589,0.94351,0.91913,0.95707,0.96118,0.66958,1.18541,0.54399,1.57203,0.0005018,0.0005018,0.0005018
456,6968.31,0.63514,0.37933,0.95156,0.91893,0.95457,0.96241,0.66057,1.15917,0.55592,1.54673,0.0004985,0.0004985,0.0004985
457,6983.51,0.6058,0.36266,0.94709,0.94985,0.91579,0.96036,0.66597,1.13607,0.55968,1.51552,0.0004952,0.0004952,0.0004952
458,6998.71,0.65057,0.38261,0.96772,0.95576,0.92632,0.96071,0.67204,1.12491,0.55976,1.50413,0.0004919,0.0004919,0.0004919
459,7013.93,0.61718,0.36665,0.95278,0.8998,0.94737,0.95823,0.67199,1.12184,0.56074,1.5105,0.0004886,0.0004886,0.0004886
460,7029.15,0.62061,0.36015,0.94418,0.90812,0.93641,0.95182,0.67193,1.11939,0.57008,1.51422,0.0004853,0.0004853,0.0004853
461,7044.34,0.6085,0.35784,0.94238,0.89967,0.94394,0.95328,0.67311,1.11323,0.56288,1.51542,0.000482,0.000482,0.000482
462,7059.55,0.61474,0.36016,0.94835,0.90803,0.93541,0.95201,0.66802,1.13072,0.57538,1.53607,0.0004787,0.0004787,0.0004787
463,7074.77,0.60171,0.3542,0.94967,0.89728,0.93684,0.95068,0.67035,1.12888,0.58887,1.53104,0.0004754,0.0004754,0.0004754
464,7089.94,0.64279,0.38298,0.9634,0.94132,0.90526,0.94551,0.66757,1.11659,0.5912,1.51394,0.0004721,0.0004721,0.0004721
465,7105.14,0.61112,0.35589,0.94279,0.89974,0.94467,0.94995,0.6748,1.12392,0.57693,1.52062,0.0004688,0.0004688,0.0004688
466,7120.33,0.5927,0.36532,0.9306,0.92454,0.90278,0.95013,0.67468,1.13677,0.56708,1.52018,0.0004655,0.0004655,0.0004655
467,7135.52,0.60603,0.35773,0.93927,0.93328,0.88342,0.94775,0.66988,1.1943,0.57451,1.57872,0.0004622,0.0004622,0.0004622
468,7150.71,0.61001,0.356,0.94155,0.931,0.88421,0.9441,0.66565,1.25699,0.55362,1.71495,0.0004589,0.0004589,0.0004589
469,7165.9,0.59627,0.35577,0.93813,0.92471,0.90504,0.94254,0.6651,1.25368,0.53648,1.70645,0.0004556,0.0004556,0.0004556
470,7181.1,0.63556,0.38546,0.95906,0.93181,0.89474,0.94316,0.66853,1.20247,0.55801,1.61787,0.0004523,0.0004523,0.0004523
471,7196.26,0.61087,0.3751,0.96015,0.95446,0.88244,0.94377,0.67126,1.1724,0.56375,1.57213,0.000449,0.000449,0.000449
472,7211.53,0.60835,0.35654,0.95607,0.95311,0.88421,0.94757,0.66625,1.18863,0.55361,1.60014,0.0004457,0.0004457,0.0004457
473,7226.74,0.59873,0.35144,0.93625,0.9536,0.88421,0.94876,0.66321,1.17904,0.56181,1.59332,0.0004424,0.0004424,0.0004424
474,7241.95,0.61032,0.36464,0.94794,0.93385,0.90526,0.95301,0.66522,1.18292,0.55827,1.6099,0.0004391,0.0004391,0.0004391
475,7257.23,0.6034,0.35571,0.93933,0.93446,0.91579,0.95011,0.66408,1.22995,0.54183,1.66911,0.0004358,0.0004358,0.0004358
476,7272.5,0.61603,0.37062,0.94178,0.93195,0.90526,0.95103,0.66494,1.22991,0.52085,1.67553,0.0004325,0.0004325,0.0004325
477,7287.71,0.57262,0.3431,0.92675,0.93624,0.90526,0.94671,0.6668,1.23815,0.55,1.65684,0.0004292,0.0004292,0.0004292
478,7302.95,0.59597,0.35211,0.94635,0.94244,0.90526,0.94465,0.66496,1.24362,0.52714,1.66674,0.0004259,0.0004259,0.0004259
479,7318.15,0.58936,0.34707,0.9481,0.9438,0.90526,0.94353,0.65927,1.23376,0.51436,1.67554,0.0004226,0.0004226,0.0004226
480,7333.41,0.61667,0.36264,0.94476,0.91615,0.92632,0.94374,0.65808,1.24065,0.51743,1.71135,0.0004193,0.0004193,0.0004193
481,7348.59,0.59213,0.34537,0.93245,0.90138,0.92632,0.94061,0.66224,1.22038,0.5128,1.68244,0.000416,0.000416,0.000416
482,7363.8,0.60466,0.3636,0.94464,0.89759,0.92263,0.94073,0.66682,1.20744,0.524,1.67698,0.0004127,0.0004127,0.0004127
483,7379,0.61842,0.37511,0.9472,0.88084,0.93373,0.9396,0.66348,1.21674,0.55616,1.68468,0.0004094,0.0004094,0.0004094
484,7394.22,0.60377,0.3595,0.94391,0.88766,0.91494,0.93386,0.65426,1.20128,0.57133,1.64785,0.0004061,0.0004061,0.0004061
485,7409.42,0.59012,0.35513,0.94185,0.92893,0.87368,0.93324,0.65586,1.19777,0.56388,1.64419,0.0004028,0.0004028,0.0004028
486,7424.64,0.59037,0.35745,0.93436,0.87015,0.93684,0.93062,0.65554,1.24984,0.56069,1.71934,0.0003995,0.0003995,0.0003995
487,7439.83,0.6037,0.37871,0.94672,0.90504,0.90297,0.9324,0.65219,1.24782,0.5641,1.72106,0.0003962,0.0003962,0.0003962
488,7455.01,0.59797,0.36017,0.93941,0.91145,0.89474,0.93125,0.65488,1.23538,0.55521,1.71382,0.0003929,0.0003929,0.0003929
489,7470.2,0.59729,0.35422,0.94015,0.91256,0.89474,0.93241,0.65333,1.2495,0.54793,1.72373,0.0003896,0.0003896,0.0003896
490,7485.36,0.5829,0.36269,0.92482,0.88793,0.92632,0.93603,0.66501,1.25892,0.55425,1.74147,0.0003863,0.0003863,0.0003863
491,7500.56,0.58633,0.34492,0.92999,0.88704,0.92632,0.93595,0.66775,1.25368,0.54982,1.75601,0.000383,0.000383,0.000383
492,7515.77,0.60166,0.35635,0.93334,0.88865,0.92405,0.94228,0.66984,1.28025,0.55187,1.80389,0.0003797,0.0003797,0.0003797
493,7530.96,0.59321,0.35395,0.93612,0.87933,0.92632,0.94216,0.66793,1.27132,0.53861,1.78638,0.0003764,0.0003764,0.0003764
494,7546.16,0.59337,0.35331,0.93546,0.91753,0.88421,0.94356,0.67491,1.25339,0.53541,1.76654,0.0003731,0.0003731,0.0003731
495,7561.35,0.58761,0.36854,0.93386,0.92963,0.88421,0.94394,0.67853,1.23784,0.52724,1.75475,0.0003698,0.0003698,0.0003698
496,7576.55,0.59284,0.35888,0.91941,0.92849,0.88421,0.94426,0.67367,1.24595,0.52867,1.77326,0.0003665,0.0003665,0.0003665
497,7591.79,0.5886,0.35544,0.93282,0.93218,0.88421,0.9413,0.66965,1.24018,0.53397,1.77594,0.0003632,0.0003632,0.0003632
498,7607.04,0.5768,0.34853,0.92903,0.92903,0.88421,0.9448,0.67336,1.25517,0.53788,1.80466,0.0003599,0.0003599,0.0003599
499,7622.41,0.57252,0.34619,0.92294,0.91474,0.90353,0.94592,0.6747,1.26913,0.54093,1.82633,0.0003566,0.0003566,0.0003566
500,7637.66,0.56157,0.34328,0.91793,0.9146,0.90184,0.94473,0.66729,1.25995,0.5479,1.82137,0.0003533,0.0003533,0.0003533
501,7652.99,0.57576,0.34364,0.92964,0.90569,0.90985,0.9452,0.67179,1.2625,0.5436,1.8535,0.00035,0.00035,0.00035
502,7668.45,0.58146,0.34863,0.9289,0.90525,0.90511,0.94505,0.66511,1.25401,0.54154,1.83807,0.0003467,0.0003467,0.0003467
503,7683.62,0.57349,0.34052,0.93391,0.90725,0.92667,0.9492,0.67136,1.25538,0.54065,1.83482,0.0003434,0.0003434,0.0003434
504,7698.8,0.5906,0.36452,0.93218,0.89356,0.92632,0.94922,0.67427,1.26823,0.53239,1.83005,0.0003401,0.0003401,0.0003401
505,7713.95,0.55988,0.33994,0.91275,0.89813,0.93684,0.95389,0.66971,1.25791,0.53294,1.81897,0.0003368,0.0003368,0.0003368
506,7729.16,0.5874,0.34985,0.92775,0.87357,0.95789,0.95308,0.67221,1.24972,0.53479,1.78742,0.0003335,0.0003335,0.0003335
507,7744.33,0.59444,0.34244,0.93229,0.87024,0.95789,0.95099,0.67567,1.25729,0.52759,1.77416,0.0003302,0.0003302,0.0003302
508,7759.51,0.57618,0.35121,0.92988,0.92388,0.89429,0.95059,0.67254,1.2601,0.52966,1.76046,0.0003269,0.0003269,0.0003269
509,7774.68,0.58807,0.36207,0.92581,0.90602,0.91334,0.95013,0.6709,1.25978,0.52968,1.7559,0.0003236,0.0003236,0.0003236
510,7789.88,0.56333,0.3372,0.92383,0.86978,0.94737,0.95107,0.66644,1.26152,0.52864,1.73974,0.0003203,0.0003203,0.0003203
511,7805.04,0.57305,0.34384,0.91518,0.87408,0.95789,0.95442,0.66347,1.26178,0.53246,1.72249,0.000317,0.000317,0.000317
512,7820.21,0.5686,0.34199,0.93521,0.88034,0.94737,0.95239,0.66566,1.25537,0.52979,1.69097,0.0003137,0.0003137,0.0003137
513,7835.39,0.57325,0.34217,0.92382,0.89071,0.94737,0.9516,0.66368,1.23331,0.5318,1.65636,0.0003104,0.0003104,0.0003104
514,7850.62,0.58234,0.3356,0.91363,0.88741,0.94737,0.95113,0.6664,1.25238,0.53512,1.68793,0.0003071,0.0003071,0.0003071
515,7865.77,0.57076,0.3439,0.92724,0.88724,0.94737,0.94904,0.66305,1.25862,0.53327,1.7091,0.0003038,0.0003038,0.0003038
516,7880.95,0.56662,0.33729,0.91862,0.88949,0.94737,0.94566,0.66079,1.27275,0.52901,1.73057,0.0003005,0.0003005,0.0003005
517,7896.14,0.56131,0.34246,0.91496,0.92638,0.91579,0.94626,0.65921,1.27002,0.53184,1.7378,0.0002972,0.0002972,0.0002972
518,7911.32,0.5666,0.34502,0.93056,0.91314,0.92632,0.95005,0.67193,1.2682,0.52597,1.75142,0.0002939,0.0002939,0.0002939
519,7926.5,0.56173,0.33119,0.93566,0.90781,0.93294,0.94892,0.67355,1.27083,0.52932,1.7556,0.0002906,0.0002906,0.0002906
520,7941.67,0.55008,0.33192,0.91723,0.88965,0.93357,0.94009,0.66498,1.27716,0.53183,1.77677,0.0002873,0.0002873,0.0002873
521,7956.83,0.57632,0.33226,0.92739,0.89253,0.92632,0.94055,0.66999,1.27253,0.52741,1.78237,0.000284,0.000284,0.000284
522,7972.06,0.54865,0.33051,0.9226,0.93914,0.88421,0.9385,0.66929,1.28327,0.53437,1.79446,0.0002807,0.0002807,0.0002807
523,7987.29,0.55359,0.33433,0.91921,0.93912,0.88421,0.93597,0.67092,1.28151,0.53381,1.79743,0.0002774,0.0002774,0.0002774
524,8002.5,0.57965,0.33991,0.91897,0.93998,0.88421,0.93768,0.67444,1.28212,0.53587,1.80104,0.0002741,0.0002741,0.0002741
525,8017.69,0.57878,0.35336,0.92362,0.94063,0.88421,0.94143,0.67741,1.27791,0.54568,1.78238,0.0002708,0.0002708,0.0002708
526,8032.87,0.57328,0.35089,0.94174,0.88336,0.94737,0.94982,0.67621,1.26387,0.53881,1.74837,0.0002675,0.0002675,0.0002675
527,8048.01,0.56917,0.34674,0.9236,0.89162,0.95789,0.95077,0.67792,1.27333,0.53527,1.76397,0.0002642,0.0002642,0.0002642
528,8063.2,0.55683,0.34858,0.90858,0.92171,0.91579,0.94919,0.68038,1.27192,0.53411,1.75547,0.0002609,0.0002609,0.0002609
529,8078.35,0.57999,0.33943,0.92762,0.92126,0.91579,0.94856,0.67352,1.2785,0.53742,1.75628,0.0002576,0.0002576,0.0002576
530,8093.52,0.55501,0.3378,0.92492,0.94442,0.89425,0.94888,0.67568,1.27737,0.53387,1.78188,0.0002543,0.0002543,0.0002543
531,8108.71,0.55848,0.33345,0.91392,0.87969,0.95789,0.94906,0.67316,1.27496,0.52465,1.79782,0.000251,0.000251,0.000251
532,8123.87,0.56009,0.33121,0.91377,0.87982,0.95789,0.94763,0.66951,1.27141,0.52604,1.79861,0.0002477,0.0002477,0.0002477
533,8139.03,0.55301,0.33554,0.92425,0.93221,0.90526,0.94812,0.66782,1.26982,0.52177,1.81055,0.0002444,0.0002444,0.0002444
534,8154.19,0.56147,0.33285,0.91863,0.93205,0.90526,0.94162,0.66801,1.26198,0.521,1.80889,0.0002411,0.0002411,0.0002411
535,8169.34,0.54275,0.32729,0.91488,0.92119,0.90526,0.94114,0.66537,1.25357,0.52441,1.79505,0.0002378,0.0002378,0.0002378
536,8184.54,0.56962,0.3488,0.93441,0.92399,0.89566,0.94171,0.66619,1.25443,0.52177,1.79354,0.0002345,0.0002345,0.0002345
537,8199.73,0.53666,0.32744,0.90498,0.90683,0.92212,0.93988,0.66575,1.25341,0.52021,1.78386,0.0002312,0.0002312,0.0002312
538,8214.93,0.56317,0.34094,0.91905,0.9246,0.9036,0.93583,0.66197,1.26121,0.52612,1.79172,0.0002279,0.0002279,0.0002279
539,8230.15,0.56566,0.34088,0.92919,0.91535,0.91065,0.93441,0.66147,1.26222,0.52937,1.78988,0.0002246,0.0002246,0.0002246
540,8245.35,0.55091,0.33199,0.91574,0.92787,0.89474,0.93456,0.66185,1.2662,0.52933,1.78654,0.0002213,0.0002213,0.0002213
541,8260.54,0.5411,0.33909,0.92254,0.92933,0.89474,0.93711,0.66271,1.27518,0.53898,1.7972,0.000218,0.000218,0.000218
542,8275.74,0.55011,0.33678,0.92615,0.93122,0.89474,0.9414,0.66366,1.27201,0.53918,1.80904,0.0002147,0.0002147,0.0002147
543,8290.91,0.57159,0.35542,0.92895,0.87361,0.94584,0.9407,0.66019,1.26977,0.54206,1.82042,0.0002114,0.0002114,0.0002114
544,8306.14,0.54796,0.32993,0.91877,0.93537,0.87368,0.93411,0.657,1.25647,0.54141,1.80708,0.0002081,0.0002081,0.0002081
545,8321.31,0.58697,0.35042,0.92664,0.93325,0.87368,0.93577,0.65833,1.25285,0.53985,1.80944,0.0002048,0.0002048,0.0002048
546,8336.5,0.56545,0.34221,0.9194,0.93294,0.87872,0.93979,0.66254,1.23881,0.54631,1.78348,0.0002015,0.0002015,0.0002015
547,8351.67,0.57117,0.34134,0.93367,0.93196,0.87368,0.94057,0.66357,1.23484,0.54424,1.77457,0.0001982,0.0001982,0.0001982
548,8366.86,0.52424,0.32072,0.90368,0.93521,0.87368,0.93887,0.66297,1.23954,0.54272,1.77693,0.0001949,0.0001949,0.0001949
549,8382.11,0.54218,0.33339,0.91361,0.92914,0.88421,0.93903,0.65779,1.24261,0.54308,1.77125,0.0001916,0.0001916,0.0001916
550,8397.35,0.54349,0.33203,0.91202,0.93006,0.88421,0.94109,0.66509,1.24866,0.54302,1.77902,0.0001883,0.0001883,0.0001883
551,8412.62,0.53887,0.31986,0.90693,0.92923,0.88421,0.94104,0.66509,1.25173,0.53711,1.78282,0.000185,0.000185,0.000185
552,8427.81,0.5525,0.33872,0.92168,0.93304,0.89474,0.94127,0.66259,1.24145,0.54267,1.76763,0.0001817,0.0001817,0.0001817
