epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
363,5588.75,0.73742,0.44101,0.90376,0.87397,0.90526,0.94064,0.65441,1.25877,0.56111,1.11242,0.0064162,0.0064162,0.0064162
364,5604.13,0.7225,0.44436,0.9026,0.87982,0.92472,0.94078,0.65847,1.24789,0.57205,1.12253,0.0064063,0.0064063,0.0064063
365,5619.47,0.7668,0.45413,0.91302,0.91232,0.91579,0.94373,0.65696,1.27055,0.57498,1.15398,0.0063964,0.0063964,0.0063964
366,5634.78,0.7208,0.44823,0.9058,0.86427,0.93842,0.93582,0.66378,1.24202,0.56723,1.13603,0.0063865,0.0063865,0.0063865
367,5650.13,0.74446,0.45436,0.90912,0.87075,0.94737,0.94382,0.66313,1.16691,0.55011,1.06891,0.0063766,0.0063766,0.0063766
368,5665.45,0.71523,0.45679,0.89772,0.84272,0.91579,0.92611,0.6572,1.1642,0.54085,1.07414,0.0063667,0.0063667,0.0063667
369,5680.77,0.69469,0.43381,0.89973,0.84576,0.92356,0.93373,0.66157,1.16937,0.53035,1.0883,0.0063568,0.0063568,0.0063568
370,5696.11,0.70792,0.4359,0.90513,0.89219,0.89474,0.94089,0.67253,1.16846,0.5187,1.08911,0.0063469,0.0063469,0.0063469
371,5711.43,0.71849,0.42725,0.90372,0.89339,0.88216,0.94974,0.67266,1.23513,0.53091,1.09847,0.006337,0.006337,0.006337
372,5726.74,0.73069,0.44481,0.90991,0.87604,0.90526,0.92494,0.64989,1.23466,0.52531,1.10506,0.0063271,0.0063271,0.0063271
373,5742.03,0.73191,0.43144,0.91222,0.90156,0.90526,0.93528,0.65501,1.24105,0.53943,1.12052,0.0063172,0.0063172,0.0063172
374,5757.35,0.72443,0.44641,0.90798,0.89955,0.88421,0.93556,0.65694,1.24155,0.57108,1.12493,0.0063073,0.0063073,0.0063073
375,5772.69,0.72019,0.43761,0.90287,0.86723,0.88421,0.91008,0.64573,1.23754,0.59764,1.12548,0.0062974,0.0062974,0.0062974
376,5788.02,0.69985,0.4302,0.88803,0.87586,0.89125,0.92765,0.65196,1.26174,0.57998,1.12996,0.0062875,0.0062875,0.0062875
377,5803.38,0.7098,0.45176,0.89172,0.93597,0.88421,0.95438,0.65721,1.27153,0.55645,1.11668,0.0062776,0.0062776,0.0062776
378,5818.83,0.69724,0.43012,0.89969,0.92951,0.87368,0.93368,0.65188,1.27328,0.563,1.1092,0.0062677,0.0062677,0.0062677
379,5834.22,0.66555,0.42145,0.87999,0.86754,0.96842,0.94553,0.65832,1.20978,0.54862,1.08344,0.0062578,0.0062578,0.0062578
380,5849.56,0.68938,0.43791,0.89213,0.86915,0.9789,0.95332,0.66823,1.21321,0.55028,1.09492,0.0062479,0.0062479,0.0062479
381,5864.87,0.71922,0.44135,0.90414,0.84898,0.95789,0.94083,0.66128,1.23776,0.54597,1.10608,0.006238,0.006238,0.006238
382,5880.16,0.70591,0.43324,0.90133,0.87782,0.92632,0.93478,0.65757,1.22854,0.5469,1.10419,0.0062281,0.0062281,0.0062281
383,5895.46,0.71043,0.44482,0.89637,0.90388,0.88421,0.93369,0.66159,1.20792,0.53716,1.09749,0.0062182,0.0062182,0.0062182
384,5910.74,0.71368,0.43031,0.91088,0.91286,0.90526,0.94539,0.66056,1.20809,0.53444,1.09162,0.0062083,0.0062083,0.0062083
385,5926.04,0.69529,0.42732,0.89446,0.90492,0.92632,0.94631,0.66944,1.22659,0.53311,1.10205,0.0061984,0.0061984,0.0061984
386,5941.36,0.69413,0.43922,0.89537,0.89881,0.93504,0.94627,0.66863,1.21598,0.54551,1.10047,0.0061885,0.0061885,0.0061885
387,5956.65,0.66809,0.41201,0.88818,0.87421,0.91579,0.9298,0.64733,1.23438,0.57964,1.11451,0.0061786,0.0061786,0.0061786
388,5971.94,0.7063,0.43927,0.90039,0.86876,0.94737,0.94387,0.67101,1.24885,0.57649,1.11274,0.0061687,0.0061687,0.0061687
389,5987.23,0.68773,0.42428,0.89134,0.89461,0.92632,0.9418,0.67181,1.20693,0.54604,1.08064,0.0061588,0.0061588,0.0061588
390,6002.55,0.69523,0.4269,0.89495,0.94987,0.87368,0.95479,0.68156,1.18858,0.52421,1.07047,0.0061489,0.0061489,0.0061489
391,6017.87,0.71492,0.44408,0.90099,0.87057,0.96842,0.95692,0.68259,1.2268,0.5362,1.08135,0.006139,0.006139,0.006139
392,6033.17,0.66706,0.41973,0.87972,0.8758,0.96493,0.95924,0.68084,1.20592,0.53355,1.07772,0.0061291,0.0061291,0.0061291
393,6048.52,0.70088,0.42854,0.89126,0.87716,0.94737,0.95491,0.68172,1.18535,0.53328,1.07154,0.0061192,0.0061192,0.0061192
394,6064.01,0.70294,0.42329,0.90035,0.90804,0.93542,0.9556,0.67688,1.19097,0.5348,1.08078,0.0061093,0.0061093,0.0061093
395,6079.4,0.69436,0.42672,0.8923,0.89746,0.92132,0.95025,0.67653,1.19708,0.53571,1.09244,0.0060994,0.0060994,0.0060994
396,6094.69,0.70397,0.4317,0.89532,0.85579,0.94737,0.94444,0.66051,1.18468,0.53828,1.09143,0.0060895,0.0060895,0.0060895
397,6110.02,0.67814,0.4212,0.8934,0.88102,0.93538,0.94107,0.66997,1.19065,0.57281,1.09786,0.0060796,0.0060796,0.0060796
398,6125.32,0.6731,0.41792,0.88624,0.87584,0.93684,0.94209,0.67899,1.18077,0.54316,1.08476,0.0060697,0.0060697,0.0060697
399,6140.61,0.6841,0.4253,0.88515,0.88803,0.94737,0.94581,0.67876,1.16966,0.55421,1.07226,0.0060598,0.0060598,0.0060598
400,6155.92,0.69427,0.42055,0.88762,0.88033,0.92926,0.94683,0.67753,1.20066,0.54429,1.08192,0.0060499,0.0060499,0.0060499
401,6171.24,0.67783,0.41647,0.89149,0.88652,0.90461,0.94364,0.67205,1.23253,0.57205,1.10038,0.00604,0.00604,0.00604
402,6186.55,0.69139,0.42147,0.89674,0.88092,0.93448,0.94599,0.67682,1.26022,0.56858,1.10881,0.0060301,0.0060301,0.0060301
403,6201.88,0.6771,0.42464,0.89089,0.8724,0.93563,0.94864,0.68003,1.22984,0.5631,1.09989,0.0060202,0.0060202,0.0060202
404,6217.2,0.71351,0.43893,0.90897,0.85457,0.92779,0.94206,0.67163,1.18511,0.5731,1.08081,0.0060103,0.0060103,0.0060103
405,6232.54,0.71512,0.44764,0.90366,0.90894,0.87368,0.94073,0.6727,1.1907,0.5735,1.08638,0.0060004,0.0060004,0.0060004
406,6247.86,0.69825,0.42194,0.89761,0.87102,0.92632,0.94834,0.66472,1.24394,0.57518,1.11751,0.0059905,0.0059905,0.0059905
407,6263.22,0.68695,0.43107,0.88913,0.90407,0.89284,0.95261,0.65998,1.27558,0.57454,1.12537,0.0059806,0.0059806,0.0059806
408,6278.66,0.71123,0.42101,0.90411,0.91091,0.89474,0.95191,0.66411,1.24629,0.55334,1.11332,0.0059707,0.0059707,0.0059707
409,6294.04,0.70735,0.43078,0.9013,0.87081,0.92242,0.9514,0.65252,1.2367,0.55039,1.10175,0.0059608,0.0059608,0.0059608
410,6309.34,0.66392,0.4111,0.88621,0.86109,0.91354,0.93232,0.63614,1.26214,0.56839,1.10827,0.0059509,0.0059509,0.0059509
411,6324.64,0.6709,0.42003,0.88724,0.84025,0.92632,0.93736,0.65147,1.22157,0.55083,1.09937,0.005941,0.005941,0.005941
412,6339.96,0.67569,0.42618,0.88328,0.88803,0.91832,0.94741,0.65557,1.24504,0.56264,1.11094,0.0059311,0.0059311,0.0059311
413,6355.32,0.6606,0.40462,0.88716,0.84849,0.94325,0.94319,0.65502,1.22289,0.55988,1.10231,0.0059212,0.0059212,0.0059212
414,6370.62,0.6738,0.41526,0.88087,0.85774,0.95205,0.93926,0.65071,1.19997,0.5549,1.09387,0.0059113,0.0059113,0.0059113
415,6385.93,0.65765,0.41356,0.87574,0.86795,0.89951,0.93437,0.65046,1.19329,0.59339,1.08665,0.0059014,0.0059014,0.0059014
416,6401.23,0.66989,0.4075,0.87769,0.83175,0.90526,0.91488,0.64698,1.27521,0.62488,1.12534,0.0058915,0.0058915,0.0058915
417,6416.52,0.68934,0.42273,0.89988,0.84583,0.92401,0.92021,0.6482,1.34062,0.61994,1.17816,0.0058816,0.0058816,0.0058816
418,6431.83,0.69365,0.42891,0.90063,0.84621,0.92632,0.92239,0.6514,1.30677,0.58819,1.14453,0.0058717,0.0058717,0.0058717
419,6447.11,0.64629,0.40244,0.87405,0.85435,0.94737,0.92269,0.64708,1.28207,0.6211,1.1215,0.0058618,0.0058618,0.0058618
420,6462.39,0.6776,0.41118,0.88961,0.85389,0.93684,0.93871,0.65847,1.25679,0.58142,1.1139,0.0058519,0.0058519,0.0058519
421,6477.7,0.68626,0.4189,0.90016,0.85494,0.94737,0.94614,0.66861,1.21427,0.55488,1.09487,0.005842,0.005842,0.005842
422,6493.01,0.66053,0.41858,0.88842,0.9106,0.92632,0.95621,0.66497,1.17747,0.52864,1.07414,0.0058321,0.0058321,0.0058321
423,6508.36,0.6716,0.41903,0.88992,0.87369,0.94651,0.94792,0.66404,1.13982,0.52814,1.05627,0.0058222,0.0058222,0.0058222
424,6523.78,0.68321,0.42331,0.8925,0.87245,0.93684,0.94583,0.67134,1.14012,0.54507,1.05475,0.0058123,0.0058123,0.0058123
425,6539.12,0.66603,0.41071,0.89427,0.88616,0.88421,0.94285,0.66762,1.14339,0.5447,1.06304,0.0058024,0.0058024,0.0058024
426,6554.47,0.68668,0.42853,0.8959,0.90267,0.91579,0.95064,0.6653,1.16046,0.5402,1.07286,0.0057925,0.0057925,0.0057925
427,6569.79,0.6551,0.40342,0.88587,0.89712,0.92632,0.95428,0.67675,1.16384,0.51933,1.07244,0.0057826,0.0057826,0.0057826
428,6585.1,0.65581,0.39892,0.88857,0.87147,0.92632,0.95319,0.67086,1.19094,0.54036,1.07628,0.0057727,0.0057727,0.0057727
429,6600.38,0.63792,0.40734,0.87637,0.86024,0.94737,0.95162,0.67223,1.17141,0.53297,1.06626,0.0057628,0.0057628,0.0057628
430,6615.66,0.66293,0.42382,0.88237,0.84124,0.94825,0.94595,0.67041,1.19511,0.54421,1.07213,0.0057529,0.0057529,0.0057529
431,6630.97,0.70154,0.43822,0.89071,0.8519,0.93684,0.94524,0.6649,1.19061,0.54025,1.07936,0.005743,0.005743,0.005743
432,6646.28,0.66121,0.41509,0.88458,0.8624,0.92366,0.94003,0.66307,1.18304,0.53715,1.08179,0.0057331,0.0057331,0.0057331
433,6661.61,0.64558,0.41223,0.88759,0.83363,0.94938,0.94106,0.6645,1.17653,0.53083,1.07234,0.0057232,0.0057232,0.0057232
434,6676.91,0.66162,0.41003,0.88859,0.83994,0.92632,0.9281,0.66163,1.17177,0.5418,1.07322,0.0057133,0.0057133,0.0057133
435,6692.2,0.64075,0.40155,0.87117,0.8989,0.88421,0.92901,0.66301,1.18912,0.54704,1.08445,0.0057034,0.0057034,0.0057034
436,6707.51,0.65714,0.40883,0.88715,0.9034,0.90526,0.9488,0.67297,1.21113,0.54675,1.09519,0.0056935,0.0056935,0.0056935
437,6722.79,0.67121,0.41788,0.88645,0.857,0.94628,0.94919,0.66232,1.23674,0.54433,1.11171,0.0056836,0.0056836,0.0056836
438,6738.12,0.66187,0.41045,0.89516,0.85005,0.95479,0.95036,0.65687,1.24848,0.56581,1.11622,0.0056737,0.0056737,0.0056737
439,6753.47,0.68126,0.41651,0.88795,0.84928,0.949,0.945,0.66264,1.22209,0.55208,1.09808,0.0056638,0.0056638,0.0056638
440,6768.88,0.65067,0.41105,0.89206,0.85544,0.93437,0.94114,0.66071,1.20329,0.55964,1.08479,0.0056539,0.0056539,0.0056539
441,6784.26,0.68338,0.41243,0.89696,0.86114,0.91579,0.94138,0.65174,1.21897,0.56132,1.08496,0.005644,0.005644,0.005644
442,6799.57,0.65093,0.40142,0.87624,0.85951,0.93684,0.9461,0.66509,1.18947,0.55111,1.07459,0.0056341,0.0056341,0.0056341
443,6814.88,0.66047,0.41835,0.88802,0.8711,0.9248,0.94263,0.66796,1.17367,0.56829,1.066,0.0056242,0.0056242,0.0056242
444,6830.17,0.63944,0.40138,0.87654,0.89367,0.89474,0.94362,0.6595,1.176,0.56213,1.0698,0.0056143,0.0056143,0.0056143
445,6845.47,0.64789,0.3959,0.8784,0.88184,0.91579,0.94626,0.66215,1.21843,0.56896,1.0916,0.0056044,0.0056044,0.0056044
446,6860.8,0.64438,0.39232,0.8788,0.8548,0.92958,0.94838,0.66466,1.21747,0.56836,1.09151,0.0055945,0.0055945,0.0055945
447,6876.1,0.64082,0.41197,0.87952,0.86842,0.90318,0.94355,0.66175,1.20249,0.56618,1.08145,0.0055846,0.0055846,0.0055846
448,6891.34,0.6649,0.40989,0.89163,0.84721,0.93389,0.94453,0.66806,1.21648,0.5677,1.08368,0.0055747,0.0055747,0.0055747
449,6906.64,0.63439,0.39918,0.8761,0.85404,0.92389,0.94481,0.65497,1.26415,0.60328,1.14389,0.0055648,0.0055648,0.0055648
450,6921.93,0.65751,0.40998,0.89091,0.88826,0.90526,0.9418,0.65701,1.22215,0.59636,1.10145,0.0055549,0.0055549,0.0055549
451,6937.24,0.65107,0.40722,0.88635,0.87951,0.92204,0.94303,0.65071,1.22438,0.60147,1.10967,0.005545,0.005545,0.005545
452,6952.58,0.64984,0.40538,0.87339,0.85826,0.95789,0.95051,0.65614,1.2444,0.58005,1.09434,0.0055351,0.0055351,0.0055351
453,6967.92,0.62871,0.397,0.88029,0.84688,0.95789,0.95206,0.66629,1.23859,0.54212,1.09313,0.0055252,0.0055252,0.0055252
454,6983.27,0.64489,0.40203,0.87562,0.85806,0.96842,0.95168,0.66649,1.23918,0.53934,1.09137,0.0055153,0.0055153,0.0055153
455,6998.73,0.61422,0.38746,0.86934,0.86087,0.97702,0.95296,0.65889,1.23143,0.54347,1.09055,0.0055054,0.0055054,0.0055054
456,7014.14,0.65368,0.40822,0.87668,0.86949,0.98182,0.95504,0.66202,1.21452,0.52922,1.0896,0.0054955,0.0054955,0.0054955
457,7029.5,0.62376,0.39541,0.87255,0.87672,0.96842,0.95783,0.66579,1.2024,0.53092,1.09121,0.0054856,0.0054856,0.0054856
458,7044.82,0.65587,0.40973,0.88791,0.87873,0.94737,0.95812,0.66681,1.18715,0.53313,1.09002,0.0054757,0.0054757,0.0054757
459,7060.12,0.64314,0.41476,0.87965,0.89867,0.93361,0.95272,0.66581,1.1645,0.54288,1.08491,0.0054658,0.0054658,0.0054658
460,7075.44,0.62783,0.4015,0.87696,0.88905,0.92782,0.95299,0.6762,1.17281,0.54089,1.08518,0.0054559,0.0054559,0.0054559
461,7090.7,0.64036,0.39586,0.87558,0.89164,0.95278,0.95436,0.66936,1.18717,0.53073,1.08994,0.005446,0.005446,0.005446
462,7106.04,0.61995,0.39473,0.87401,0.87477,0.93684,0.94705,0.66824,1.19259,0.53699,1.09766,0.0054361,0.0054361,0.0054361
463,7121.35,0.63241,0.39969,0.88617,0.88337,0.96842,0.95258,0.66261,1.21184,0.54712,1.09984,0.0054262,0.0054262,0.0054262
464,7136.7,0.64627,0.42439,0.89351,0.87634,0.96974,0.95417,0.67001,1.22486,0.55188,1.10471,0.0054163,0.0054163,0.0054163
465,7152.01,0.62872,0.3996,0.8736,0.84899,0.94685,0.94065,0.6561,1.22646,0.55538,1.10285,0.0054064,0.0054064,0.0054064
466,7167.32,0.64149,0.40292,0.87658,0.88223,0.94737,0.96122,0.67106,1.20634,0.54689,1.08896,0.0053965,0.0053965,0.0053965
467,7182.63,0.62186,0.39633,0.86599,0.87615,0.96811,0.96119,0.67586,1.19212,0.54543,1.08436,0.0053866,0.0053866,0.0053866
468,7197.93,0.62873,0.39286,0.86804,0.86477,0.93684,0.95209,0.66806,1.17989,0.54764,1.07568,0.0053767,0.0053767,0.0053767
469,7213.2,0.61845,0.38918,0.87033,0.86669,0.93684,0.94196,0.66225,1.17651,0.55813,1.07341,0.0053668,0.0053668,0.0053668
470,7228.56,0.63972,0.40213,0.88294,0.87621,0.92632,0.94664,0.66206,1.19287,0.55696,1.0812,0.0053569,0.0053569,0.0053569
471,7244,0.63315,0.41417,0.88942,0.8838,0.89474,0.94428,0.6586,1.22,0.55953,1.09715,0.005347,0.005347,0.005347
472,7259.41,0.63027,0.39924,0.8802,0.89679,0.91468,0.95422,0.67423,1.19485,0.55004,1.08627,0.0053371,0.0053371,0.0053371
473,7274.7,0.61119,0.38645,0.87124,0.87324,0.92632,0.95336,0.66855,1.18152,0.55238,1.07157,0.0053272,0.0053272,0.0053272
474,7290.01,0.63972,0.3947,0.87328,0.89577,0.90465,0.95133,0.66994,1.17196,0.5446,1.07754,0.0053173,0.0053173,0.0053173
475,7305.33,0.61617,0.39869,0.87408,0.88948,0.89474,0.95372,0.67079,1.17937,0.54316,1.08756,0.0053074,0.0053074,0.0053074
476,7320.68,0.63052,0.41444,0.87956,0.88116,0.94737,0.95978,0.67056,1.18721,0.53734,1.09173,0.0052975,0.0052975,0.0052975
477,7336,0.60666,0.37609,0.86104,0.92525,0.91215,0.96172,0.67441,1.21348,0.52979,1.09726,0.0052876,0.0052876,0.0052876
478,7351.31,0.63098,0.3932,0.88126,0.89824,0.92915,0.96061,0.67028,1.22021,0.5202,1.10164,0.0052777,0.0052777,0.0052777
479,7366.62,0.60989,0.37497,0.87826,0.87242,0.93575,0.95487,0.68143,1.19767,0.51667,1.10329,0.0052678,0.0052678,0.0052678
480,7381.93,0.64043,0.4012,0.88134,0.94938,0.86316,0.95764,0.68001,1.18285,0.53186,1.09313,0.0052579,0.0052579,0.0052579
481,7397.22,0.60958,0.37802,0.86549,0.95811,0.86316,0.95509,0.68333,1.21154,0.53368,1.10262,0.005248,0.005248,0.005248
482,7412.54,0.62017,0.38859,0.87438,0.87966,0.92333,0.95407,0.67866,1.23604,0.53796,1.12238,0.0052381,0.0052381,0.0052381
483,7427.86,0.64017,0.40815,0.88403,0.873,0.94069,0.95803,0.67957,1.24223,0.53333,1.13355,0.0052282,0.0052282,0.0052282
484,7443.16,0.6211,0.39722,0.87393,0.87248,0.93623,0.95354,0.6736,1.25082,0.55454,1.1437,0.0052183,0.0052183,0.0052183
485,7458.49,0.61661,0.37985,0.87875,0.86364,0.93341,0.95091,0.67613,1.26837,0.55203,1.21224,0.0052084,0.0052084,0.0052084
486,7473.99,0.62977,0.38966,0.87587,0.8458,0.9238,0.94319,0.66763,1.28162,0.57832,1.22356,0.0051985,0.0051985,0.0051985
487,7489.31,0.62849,0.40863,0.87402,0.86065,0.9102,0.94645,0.66843,1.28268,0.56786,1.17546,0.0051886,0.0051886,0.0051886
488,7504.56,0.61489,0.39628,0.87442,0.88511,0.89207,0.94697,0.66428,1.26139,0.56677,1.12759,0.0051787,0.0051787,0.0051787
489,7519.8,0.62277,0.39684,0.86984,0.89573,0.90424,0.94613,0.66797,1.23089,0.54315,1.11093,0.0051688,0.0051688,0.0051688
490,7535.1,0.6264,0.38822,0.87495,0.90484,0.91579,0.9474,0.66535,1.24683,0.54189,1.11666,0.0051589,0.0051589,0.0051589
491,7550.37,0.60634,0.37915,0.8579,0.8969,0.91579,0.94952,0.66444,1.26005,0.54197,1.11863,0.005149,0.005149,0.005149
492,7565.68,0.62927,0.39425,0.86832,0.8876,0.9144,0.94049,0.65992,1.25069,0.53632,1.11402,0.0051391,0.0051391,0.0051391
493,7581.01,0.61645,0.38879,0.87452,0.88735,0.91579,0.94199,0.66532,1.2587,0.54482,1.11119,0.0051292,0.0051292,0.0051292
494,7596.35,0.61246,0.38366,0.86868,0.88756,0.91398,0.94226,0.6691,1.2606,0.57423,1.1095,0.0051193,0.0051193,0.0051193
495,7611.62,0.62084,0.40807,0.86304,0.90565,0.90941,0.9425,0.66448,1.26824,0.57698,1.11105,0.0051094,0.0051094,0.0051094
496,7626.92,0.62404,0.39957,0.87396,0.88844,0.92218,0.94349,0.66912,1.27294,0.55188,1.116,0.0050995,0.0050995,0.0050995
497,7642.23,0.60457,0.39903,0.87652,0.89769,0.92366,0.94509,0.66537,1.27178,0.56014,1.1172,0.0050896,0.0050896,0.0050896
498,7657.53,0.6093,0.37385,0.87442,0.89871,0.93403,0.94388,0.66639,1.27797,0.55582,1.12072,0.0050797,0.0050797,0.0050797
499,7672.83,0.59911,0.37572,0.85975,0.89681,0.91482,0.94841,0.67463,1.29579,0.55045,1.12958,0.0050698,0.0050698,0.0050698
500,7688.18,0.58528,0.37921,0.85756,0.88502,0.92632,0.95228,0.67135,1.30855,0.53355,1.13437,0.0050599,0.0050599,0.0050599
501,7703.53,0.60516,0.36886,0.86607,0.89613,0.91579,0.95485,0.67279,1.29154,0.54338,1.12383,0.00505,0.00505,0.00505
502,7718.93,0.59659,0.38059,0.8637,0.86417,0.95789,0.95329,0.67229,1.28239,0.53406,1.11973,0.0050401,0.0050401,0.0050401
503,7734.28,0.5906,0.37808,0.87355,0.866,0.95239,0.94963,0.67734,1.27793,0.53475,1.1186,0.0050302,0.0050302,0.0050302
504,7749.58,0.62108,0.39982,0.87106,0.86471,0.94197,0.94797,0.66432,1.29398,0.54375,1.12078,0.0050203,0.0050203,0.0050203
505,7764.87,0.59054,0.37819,0.86175,0.89164,0.91579,0.94588,0.66639,1.28916,0.55659,1.12385,0.0050104,0.0050104,0.0050104
506,7780.18,0.60535,0.37937,0.86651,0.89783,0.925,0.94636,0.66827,1.27096,0.53764,1.11987,0.0050005,0.0050005,0.0050005
507,7795.45,0.60571,0.38289,0.87066,0.88853,0.92632,0.94844,0.67501,1.26256,0.52981,1.11754,0.0049906,0.0049906,0.0049906
508,7810.68,0.59376,0.38819,0.87101,0.88882,0.92569,0.94763,0.67135,1.23918,0.53259,1.10567,0.0049807,0.0049807,0.0049807
509,7825.96,0.61204,0.38646,0.86125,0.87593,0.96613,0.95033,0.67477,1.20233,0.51868,1.08947,0.0049708,0.0049708,0.0049708
510,7841.25,0.59401,0.37256,0.86188,0.87363,0.94606,0.95056,0.67802,1.18148,0.50988,1.08116,0.0049609,0.0049609,0.0049609
511,7856.49,0.60918,0.39325,0.86595,0.8819,0.94328,0.95216,0.68609,1.19005,0.51092,1.08635,0.004951,0.004951,0.004951
512,7871.75,0.59162,0.38083,0.86282,0.88833,0.92116,0.9514,0.68356,1.20151,0.50622,1.09231,0.0049411,0.0049411,0.0049411
513,7887.02,0.59618,0.37576,0.86194,0.88944,0.93157,0.95,0.67821,1.20302,0.516,1.08766,0.0049312,0.0049312,0.0049312
514,7902.29,0.59606,0.37314,0.86552,0.87619,0.96843,0.9568,0.68333,1.18539,0.50985,1.07931,0.0049213,0.0049213,0.0049213
515,7917.56,0.57315,0.36734,0.85942,0.88296,0.97895,0.95465,0.68182,1.18754,0.50784,1.07879,0.0049114,0.0049114,0.0049114
516,7932.9,0.59739,0.38123,0.86719,0.88564,0.97827,0.95438,0.67589,1.1935,0.51082,1.08211,0.0049015,0.0049015,0.0049015
517,7948.22,0.59264,0.38044,0.86176,0.8722,0.95789,0.95245,0.66884,1.21977,0.52084,1.1007,0.0048916,0.0048916,0.0048916
518,7963.58,0.59513,0.38439,0.86929,0.87318,0.94737,0.9493,0.67104,1.23162,0.52377,1.11449,0.0048817,0.0048817,0.0048817
519,7979.05,0.60291,0.37452,0.87365,0.88065,0.92632,0.95189,0.67422,1.27754,0.54133,1.16484,0.0048718,0.0048718,0.0048718
520,7994.4,0.57898,0.37514,0.85508,0.86432,0.95789,0.95613,0.68961,1.27338,0.53012,1.15116,0.0048619,0.0048619,0.0048619
521,8009.74,0.58449,0.37007,0.86293,0.88235,0.94735,0.95802,0.69231,1.26146,0.52434,1.1317,0.004852,0.004852,0.004852
522,8025.08,0.58413,0.36228,0.86936,0.86783,0.96765,0.95886,0.6888,1.25351,0.52337,1.12532,0.0048421,0.0048421,0.0048421
523,8040.36,0.56556,0.36662,0.85536,0.85965,0.97895,0.95543,0.6876,1.24257,0.52147,1.11755,0.0048322,0.0048322,0.0048322
524,8055.62,0.59369,0.36765,0.85856,0.85915,0.96312,0.95395,0.68953,1.23405,0.5273,1.11241,0.0048223,0.0048223,0.0048223
525,8070.87,0.60397,0.38641,0.86791,0.84921,0.94852,0.95303,0.6922,1.2308,0.5414,1.10568,0.0048124,0.0048124,0.0048124
526,8086.14,0.59621,0.38341,0.87344,0.85789,0.95318,0.95118,0.68597,1.22889,0.54534,1.1046,0.0048025,0.0048025,0.0048025
527,8101.39,0.60305,0.37985,0.86822,0.85763,0.95115,0.95047,0.68912,1.22403,0.54201,1.10151,0.0047926,0.0047926,0.0047926
528,8116.63,0.57896,0.38666,0.85434,0.87457,0.95413,0.95069,0.68132,1.2149,0.5363,1.09892,0.0047827,0.0047827,0.0047827
529,8131.86,0.60676,0.37644,0.86796,0.85665,0.94361,0.95106,0.6785,1.21099,0.5266,1.09698,0.0047728,0.0047728,0.0047728
530,8147.1,0.58741,0.38318,0.86882,0.86613,0.95349,0.9527,0.68441,1.22227,0.51565,1.10302,0.0047629,0.0047629,0.0047629
531,8162.37,0.59455,0.37641,0.85875,0.86443,0.94737,0.95309,0.68461,1.22582,0.50629,1.10072,0.004753,0.004753,0.004753
532,8177.63,0.56612,0.36038,0.85378,0.86388,0.93526,0.95114,0.68519,1.21834,0.50261,1.10239,0.0047431,0.0047431,0.0047431
533,8192.88,0.58005,0.36947,0.86951,0.86624,0.95439,0.95255,0.69512,1.21204,0.50211,1.1028,0.0047332,0.0047332,0.0047332
534,8208.2,0.58657,0.36612,0.85628,0.87194,0.94737,0.95399,0.69257,1.21112,0.50195,1.10131,0.0047233,0.0047233,0.0047233
535,8223.54,0.58818,0.36709,0.85516,0.875,0.95789,0.95492,0.69422,1.19845,0.49712,1.0985,0.0047134,0.0047134,0.0047134
536,8238.9,0.58066,0.37266,0.86628,0.89542,0.94737,0.95613,0.69439,1.196,0.49661,1.10694,0.0047035,0.0047035,0.0047035
537,8254.28,0.56537,0.3606,0.86446,0.89052,0.94186,0.95481,0.68691,1.19637,0.49968,1.10651,0.0046936,0.0046936,0.0046936
538,8269.62,0.59182,0.37981,0.8607,0.88077,0.94737,0.95431,0.67964,1.20417,0.50807,1.10194,0.0046837,0.0046837,0.0046837
539,8284.92,0.58428,0.37434,0.87176,0.89659,0.94737,0.9555,0.6829,1.21619,0.51168,1.10826,0.0046738,0.0046738,0.0046738
540,8300.26,0.57734,0.37045,0.86289,0.91229,0.91579,0.95441,0.67599,1.21762,0.51958,1.10873,0.0046639,0.0046639,0.0046639
541,8315.56,0.57503,0.3647,0.85193,0.88007,0.92689,0.95249,0.68123,1.21928,0.52615,1.10223,0.004654,0.004654,0.004654
542,8330.89,0.5731,0.3656,0.86404,0.87853,0.9136,0.95025,0.67888,1.21384,0.52779,1.09545,0.0046441,0.0046441,0.0046441
543,8346.19,0.59005,0.38367,0.87488,0.91273,0.88077,0.9504,0.67924,1.20823,0.53291,1.09188,0.0046342,0.0046342,0.0046342
544,8361.48,0.57232,0.36831,0.86039,0.85122,0.94737,0.95155,0.67087,1.21157,0.52797,1.09603,0.0046243,0.0046243,0.0046243
545,8376.75,0.59404,0.37933,0.86551,0.87294,0.94013,0.95195,0.67835,1.20376,0.523,1.09303,0.0046144,0.0046144,0.0046144
546,8392.04,0.58291,0.37892,0.85803,0.88959,0.93298,0.95297,0.68148,1.18996,0.52213,1.08491,0.0046045,0.0046045,0.0046045
547,8407.31,0.59152,0.37845,0.8664,0.88729,0.93684,0.95361,0.68329,1.16627,0.52044,1.07768,0.0045946,0.0045946,0.0045946
548,8422.62,0.54873,0.3482,0.85459,0.89027,0.93684,0.95288,0.68187,1.14921,0.51846,1.07225,0.0045847,0.0045847,0.0045847
